id,scenario,dataset,region,classLabel,class,x,units,param,value
9523,GCAM_SSP5,foresight_v1,Mexico,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,20.04881217
9524,GCAM_SSP5,foresight_v1,Mexico,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,22.6972147
9525,GCAM_SSP5,foresight_v1,Mexico,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,25.18033737
9526,GCAM_SSP5,foresight_v1,Mexico,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,62.05878056
9527,GCAM_SSP5,foresight_v1,Mexico,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,68.31925
9528,GCAM_SSP5,foresight_v1,Mexico,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,42.87813333
9529,GCAM_SSP5,foresight_v1,Mexico,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,30.38675
9530,GCAM_SSP5,foresight_v1,Mexico,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,28.67905444
9531,GCAM_SSP5,foresight_v1,Mexico,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,33.14334806
9532,GCAM_SSP5,foresight_v1,Mexico,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,35.76278478
9533,GCAM_SSP5,foresight_v1,Mexico,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,39.48369839
9534,GCAM_SSP5,foresight_v1,Mexico,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,43.70938669
9535,GCAM_SSP5,foresight_v1,Mexico,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,49.19725669
9536,GCAM_SSP5,foresight_v1,Mexico,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,52.90312303
9537,GCAM_SSP5,foresight_v1,Mexico,Fuel,solar,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.000999947
9538,GCAM_SSP5,foresight_v1,Mexico,Fuel,solar,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.008999528
9539,GCAM_SSP5,foresight_v1,Mexico,Fuel,solar,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.030997778
9540,GCAM_SSP5,foresight_v1,Mexico,Fuel,solar,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.23888
9541,GCAM_SSP5,foresight_v1,Mexico,Fuel,solar,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,4.328809571
9542,GCAM_SSP5,foresight_v1,Mexico,Fuel,solar,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,21.62065801
9543,GCAM_SSP5,foresight_v1,Mexico,Fuel,solar,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,55.19204076
9544,GCAM_SSP5,foresight_v1,Mexico,Fuel,solar,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,96.34531545
9545,GCAM_SSP5,foresight_v1,Mexico,Fuel,solar,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,138.3573778
9546,GCAM_SSP5,foresight_v1,Mexico,Fuel,solar,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,178.2951259
9547,GCAM_SSP5,foresight_v1,Mexico,Fuel,solar,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,214.8725205
9548,GCAM_SSP5,foresight_v1,Mexico,Fuel,wind,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.000999947
9549,GCAM_SSP5,foresight_v1,Mexico,Fuel,wind,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.018998972
9550,GCAM_SSP5,foresight_v1,Mexico,Fuel,wind,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,1.238913889
9551,GCAM_SSP5,foresight_v1,Mexico,Fuel,wind,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,8.740611111
9552,GCAM_SSP5,foresight_v1,Mexico,Fuel,wind,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,13.34803717
9553,GCAM_SSP5,foresight_v1,Mexico,Fuel,wind,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,21.33713133
9554,GCAM_SSP5,foresight_v1,Mexico,Fuel,wind,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,36.99215883
9555,GCAM_SSP5,foresight_v1,Mexico,Fuel,wind,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,59.50063189
9556,GCAM_SSP5,foresight_v1,Mexico,Fuel,wind,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,85.03728467
9557,GCAM_SSP5,foresight_v1,Mexico,Fuel,wind,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,103.4947701
9558,GCAM_SSP5,foresight_v1,Mexico,Fuel,wind,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,125.0027911
9581,GCAM_SSP5,foresight_v1,Middle East,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.0289914
9582,GCAM_SSP5,foresight_v1,Middle East,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,1.009585278
9583,GCAM_SSP5,foresight_v1,Middle East,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,3.237485556
9584,GCAM_SSP5,foresight_v1,Middle East,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,7.576520278
9585,GCAM_SSP5,foresight_v1,Middle East,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,13.25124167
9586,GCAM_SSP5,foresight_v1,Middle East,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,19.4593975
9587,GCAM_SSP5,foresight_v1,Middle East,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,24.37071333
9588,GCAM_SSP5,foresight_v1,Middle East,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,27.32748083
9589,GCAM_SSP5,foresight_v1,Middle East,Fuel,coal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,10.53082667
9590,GCAM_SSP5,foresight_v1,Middle East,Fuel,coal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,36.84079444
9591,GCAM_SSP5,foresight_v1,Middle East,Fuel,coal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,34.63171111
9592,GCAM_SSP5,foresight_v1,Middle East,Fuel,coal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,29.88376944
9593,GCAM_SSP5,foresight_v1,Middle East,Fuel,coal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,34.63884167
9594,GCAM_SSP5,foresight_v1,Middle East,Fuel,coal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,40.43608222
9595,GCAM_SSP5,foresight_v1,Middle East,Fuel,coal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,47.99040028
9596,GCAM_SSP5,foresight_v1,Middle East,Fuel,coal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,55.21009028
9597,GCAM_SSP5,foresight_v1,Middle East,Fuel,coal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,61.89754722
9598,GCAM_SSP5,foresight_v1,Middle East,Fuel,coal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,67.1604925
9599,GCAM_SSP5,foresight_v1,Middle East,Fuel,coal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,71.08539333
9600,GCAM_SSP5,foresight_v1,Middle East,Fuel,gas,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,114.0066917
9601,GCAM_SSP5,foresight_v1,Middle East,Fuel,gas,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,383.0759722
9602,GCAM_SSP5,foresight_v1,Middle East,Fuel,gas,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,550.9988333
9603,GCAM_SSP5,foresight_v1,Middle East,Fuel,gas,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,740.2581944
9604,GCAM_SSP5,foresight_v1,Middle East,Fuel,gas,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,789.5555833
9605,GCAM_SSP5,foresight_v1,Middle East,Fuel,gas,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,934
9606,GCAM_SSP5,foresight_v1,Middle East,Fuel,gas,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,1185.139667
9607,GCAM_SSP5,foresight_v1,Middle East,Fuel,gas,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,1481.15525
9608,GCAM_SSP5,foresight_v1,Middle East,Fuel,gas,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,1811.666806
9609,GCAM_SSP5,foresight_v1,Middle East,Fuel,gas,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,2126.814583
9610,GCAM_SSP5,foresight_v1,Middle East,Fuel,gas,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,2397.980494
9611,GCAM_SSP5,foresight_v1,Middle East,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,3.566802778
9612,GCAM_SSP5,foresight_v1,Middle East,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,8.369447222
9613,GCAM_SSP5,foresight_v1,Middle East,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,13.91776389
9614,GCAM_SSP5,foresight_v1,Middle East,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,15.484425
9615,GCAM_SSP5,foresight_v1,Middle East,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,15.48378611
9616,GCAM_SSP5,foresight_v1,Middle East,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,15.482975
9617,GCAM_SSP5,foresight_v1,Middle East,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,15.47576944
9618,GCAM_SSP5,foresight_v1,Middle East,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,11.925
9619,GCAM_SSP5,foresight_v1,Middle East,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,27.556
9620,GCAM_SSP5,foresight_v1,Middle East,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,17.816
9621,GCAM_SSP5,foresight_v1,Middle East,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,17.605
9622,GCAM_SSP5,foresight_v1,Middle East,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,25.57130556
9623,GCAM_SSP5,foresight_v1,Middle East,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,33.5375
9624,GCAM_SSP5,foresight_v1,Middle East,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,41.50388889
9625,GCAM_SSP5,foresight_v1,Middle East,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,49.47027778
9626,GCAM_SSP5,foresight_v1,Middle East,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,57.43638889
9627,GCAM_SSP5,foresight_v1,Middle East,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,65.40277778
9628,GCAM_SSP5,foresight_v1,Middle East,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,73.36916667
9629,GCAM_SSP5,foresight_v1,Middle East,Fuel,nuclear,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,2.911833333
9630,GCAM_SSP5,foresight_v1,Middle East,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,7.754796389
9631,GCAM_SSP5,foresight_v1,Middle East,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,16.43344167
9632,GCAM_SSP5,foresight_v1,Middle East,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,31.82610444
9633,GCAM_SSP5,foresight_v1,Middle East,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,51.07723528
9634,GCAM_SSP5,foresight_v1,Middle East,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,71.13114083
9635,GCAM_SSP5,foresight_v1,Middle East,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,89.32866333
9636,GCAM_SSP5,foresight_v1,Middle East,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,104.7300146
9637,GCAM_SSP5,foresight_v1,Middle East,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,107.9737139
9638,GCAM_SSP5,foresight_v1,Middle East,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,198.0112778
9639,GCAM_SSP5,foresight_v1,Middle East,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,287.7146667
9640,GCAM_SSP5,foresight_v1,Middle East,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,319.0298056
9641,GCAM_SSP5,foresight_v1,Middle East,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,315.0941389
9642,GCAM_SSP5,foresight_v1,Middle East,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,342.8837833
9643,GCAM_SSP5,foresight_v1,Middle East,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,374.0721472
9644,GCAM_SSP5,foresight_v1,Middle East,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,447.8715778
9645,GCAM_SSP5,foresight_v1,Middle East,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,514.2153914
9646,GCAM_SSP5,foresight_v1,Middle East,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,544.4723078
9647,GCAM_SSP5,foresight_v1,Middle East,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,563.0326383
9648,GCAM_SSP5,foresight_v1,Middle East,Fuel,solar,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.071978611
9649,GCAM_SSP5,foresight_v1,Middle East,Fuel,solar,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,1.651772222
9650,GCAM_SSP5,foresight_v1,Middle East,Fuel,solar,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,65.85882382
9651,GCAM_SSP5,foresight_v1,Middle East,Fuel,solar,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,174.7016648
9652,GCAM_SSP5,foresight_v1,Middle East,Fuel,solar,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,283.8136526
9653,GCAM_SSP5,foresight_v1,Middle East,Fuel,solar,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,408.0270196
9654,GCAM_SSP5,foresight_v1,Middle East,Fuel,solar,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,535.7623408
9655,GCAM_SSP5,foresight_v1,Middle East,Fuel,solar,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,652.1854781
9656,GCAM_SSP5,foresight_v1,Middle East,Fuel,solar,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,750.7386239
9657,GCAM_SSP5,foresight_v1,Middle East,Fuel,wind,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.000999794
9658,GCAM_SSP5,foresight_v1,Middle East,Fuel,wind,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.084971944
9659,GCAM_SSP5,foresight_v1,Middle East,Fuel,wind,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.173948333
9660,GCAM_SSP5,foresight_v1,Middle East,Fuel,wind,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.350738889
9661,GCAM_SSP5,foresight_v1,Middle East,Fuel,wind,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,8.794863944
9662,GCAM_SSP5,foresight_v1,Middle East,Fuel,wind,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,27.25444617
9663,GCAM_SSP5,foresight_v1,Middle East,Fuel,wind,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,62.75205311
9664,GCAM_SSP5,foresight_v1,Middle East,Fuel,wind,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,109.325467
9665,GCAM_SSP5,foresight_v1,Middle East,Fuel,wind,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,164.2203003
9666,GCAM_SSP5,foresight_v1,Middle East,Fuel,wind,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,218.9628034
9667,GCAM_SSP5,foresight_v1,Middle East,Fuel,wind,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,261.0522942
9690,GCAM_SSP5,foresight_v1,Pakistan,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.555906111
9691,GCAM_SSP5,foresight_v1,Pakistan,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,1.522194444
9692,GCAM_SSP5,foresight_v1,Pakistan,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,4.455603528
9693,GCAM_SSP5,foresight_v1,Pakistan,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,9.694723778
9694,GCAM_SSP5,foresight_v1,Pakistan,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,18.41126489
9695,GCAM_SSP5,foresight_v1,Pakistan,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,33.75910636
9696,GCAM_SSP5,foresight_v1,Pakistan,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,47.88019649
9697,GCAM_SSP5,foresight_v1,Pakistan,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,59.61930904
9698,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.038000228
9699,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.129010694
9700,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.08800475
9701,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.147975
9702,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,1.222536106
9703,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,2.737083544
9704,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,4.858548711
9705,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,7.935241754
9706,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,13.25534639
9707,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,18.69151605
9708,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,23.90365958
9709,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,12.66906389
9710,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,41.289425
9711,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,25.88041944
9712,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,34.99510278
9713,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,44.63189556
9714,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,64.04138611
9715,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,91.48282083
9716,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,130.7238342
9717,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,197.0150353
9718,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,263.8608058
9719,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,322.6268083
9720,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,3.698983333
9721,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,9.870491667
9722,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,16.79843889
9723,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,20.833325
9724,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,20.82863611
9725,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,20.82440833
9726,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,20.81223889
9727,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,16.925
9728,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,30.86194444
9729,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,31.81111111
9730,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,34.63305556
9731,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,36.55611111
9732,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,38.47916667
9733,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,40.40222222
9734,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,42.32527778
9735,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,44.24861111
9736,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,46.17166667
9737,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,48.09472222
9738,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.293002861
9739,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,2.4842075
9740,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,3.420176111
9741,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,4.604211111
9742,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,6.657777222
9743,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,10.04856444
9744,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,14.62257056
9745,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,20.87383111
9746,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,30.96488278
9747,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,40.21565417
9748,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,48.08794778
9749,GCAM_SSP5,foresight_v1,Pakistan,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,7.748059722
