"","scenario","subRegion","param","aggregate","class","x","value"
"9185","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","industry",2005,1.55545033
"9186","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","industry",2010,1.67214866
"9187","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","industry",2015,1.71317317
"9188","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","industry",2020,1.78175838
"9189","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","industry",2025,1.8276368
"9190","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","industry",2030,1.8627634
"9191","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","industry",2035,1.8839938
"9192","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","industry",2040,1.8911097
"9193","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","industry",2045,1.8904768
"9194","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","industry",2050,1.8819832
"9195","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","livestock",1975,0.0072430017
"9196","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","livestock",1990,0.09798221
"9197","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","livestock",2005,0.094162753
"9198","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","livestock",2010,0.097423632
"9199","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","livestock",2015,0.096490057
"9200","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","livestock",2020,0.100892269
"9201","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","livestock",2025,0.104025576
"9202","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","livestock",2030,0.106215004
"9203","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","livestock",2035,0.107681534
"9204","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","livestock",2040,0.108675109
"9205","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","livestock",2045,0.109147984
"9206","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","livestock",2050,0.109149714
"9207","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","mining",1975,0.045774281
"9208","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","mining",1990,0.142044382
"9209","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","mining",2005,0.149062809
"9210","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","mining",2010,0.145301795
"9211","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","mining",2015,0.131330915
"9212","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","mining",2020,0.132098112
"9213","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","mining",2025,0.135335192
"9214","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","mining",2030,0.135888114
"9215","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","mining",2035,0.133889273
"9216","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","mining",2040,0.128376895
"9217","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","mining",2045,0.121093687
"9218","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","mining",2050,0.114162017
"9219","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","municipal",1975,1.9266001
"9220","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","municipal",1990,2.0120032
"9221","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","municipal",2005,1.9723999
"9222","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","municipal",2010,2.0851961
"9223","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","municipal",2015,1.8689005
"9224","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","municipal",2020,1.9104596
"9225","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","municipal",2025,1.9230956
"9226","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","municipal",2030,1.9192043
"9227","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","municipal",2035,1.9027521
"9228","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","municipal",2040,1.8750538
"9229","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","municipal",2045,1.8370122
"9230","GCAM_SSP3","European Free Trade Association","watWithdrawBySec","sum","municipal",2050,1.79293089
"9231","GCAM_SSP3","India","elecByTechTWh","sum","biomass",2005,4.88999416666671
"9232","GCAM_SSP3","India","elecByTechTWh","sum","biomass",2010,14.1499972222223
"9233","GCAM_SSP3","India","elecByTechTWh","sum","biomass",2015,26.0640000000002
"9234","GCAM_SSP3","India","elecByTechTWh","sum","biomass",2020,43.4675777777781
"9235","GCAM_SSP3","India","elecByTechTWh","sum","biomass",2025,63.6324411111116
"9236","GCAM_SSP3","India","elecByTechTWh","sum","biomass",2030,91.3227766666674
"9237","GCAM_SSP3","India","elecByTechTWh","sum","biomass",2035,116.474230666668
"9238","GCAM_SSP3","India","elecByTechTWh","sum","biomass",2040,136.791976777779
"9239","GCAM_SSP3","India","elecByTechTWh","sum","biomass",2045,152.717872472223
"9240","GCAM_SSP3","India","elecByTechTWh","sum","biomass",2050,167.376242833335
"9241","GCAM_SSP3","India","elecByTechTWh","sum","coal",1990,191.632916666668
"9242","GCAM_SSP3","India","elecByTechTWh","sum","coal",2005,478.484444444448
"9243","GCAM_SSP3","India","elecByTechTWh","sum","coal",2010,657.95519444445
"9244","GCAM_SSP3","India","elecByTechTWh","sum","coal",2015,1032.05861111112
"9245","GCAM_SSP3","India","elecByTechTWh","sum","coal",2020,1630.23247222224
"9246","GCAM_SSP3","India","elecByTechTWh","sum","coal",2025,2169.13278611113
"9247","GCAM_SSP3","India","elecByTechTWh","sum","coal",2030,2696.82808611113
"9248","GCAM_SSP3","India","elecByTechTWh","sum","coal",2035,3157.97303611114
"9249","GCAM_SSP3","India","elecByTechTWh","sum","coal",2040,3597.12013583336
"9250","GCAM_SSP3","India","elecByTechTWh","sum","coal",2045,4037.60904861114
"9251","GCAM_SSP3","India","elecByTechTWh","sum","coal",2050,4414.34355444448
"9252","GCAM_SSP3","India","elecByTechTWh","sum","gas",1990,9.9579972222223
"9253","GCAM_SSP3","India","elecByTechTWh","sum","gas",2005,75.4669916666673
"9254","GCAM_SSP3","India","elecByTechTWh","sum","gas",2010,114.053805555556
"9255","GCAM_SSP3","India","elecByTechTWh","sum","gas",2015,66.8439416666672
"9256","GCAM_SSP3","India","elecByTechTWh","sum","gas",2020,96.5342305555563
"9257","GCAM_SSP3","India","elecByTechTWh","sum","gas",2025,130.880977777779
"9258","GCAM_SSP3","India","elecByTechTWh","sum","gas",2030,171.360780555557
"9259","GCAM_SSP3","India","elecByTechTWh","sum","gas",2035,210.170819444446
"9260","GCAM_SSP3","India","elecByTechTWh","sum","gas",2040,249.925941666669
"9261","GCAM_SSP3","India","elecByTechTWh","sum","gas",2045,294.085515000002
"9262","GCAM_SSP3","India","elecByTechTWh","sum","gas",2050,329.691848888892
"9263","GCAM_SSP3","India","elecByTechTWh","sum","geothermal",2020,8.41060555555562
"9264","GCAM_SSP3","India","elecByTechTWh","sum","geothermal",2025,15.4878750000001
"9265","GCAM_SSP3","India","elecByTechTWh","sum","geothermal",2030,15.4879416666668
"9266","GCAM_SSP3","India","elecByTechTWh","sum","geothermal",2035,15.4867361111112
"9267","GCAM_SSP3","India","elecByTechTWh","sum","geothermal",2040,15.4838111111112
"9268","GCAM_SSP3","India","elecByTechTWh","sum","geothermal",2045,15.4802972222223
"9269","GCAM_SSP3","India","elecByTechTWh","sum","geothermal",2050,15.4737861111112
"9270","GCAM_SSP3","India","elecByTechTWh","sum","hydro",1990,71.6561111111117
"9271","GCAM_SSP3","India","elecByTechTWh","sum","hydro",2005,108.121111111112
"9272","GCAM_SSP3","India","elecByTechTWh","sum","hydro",2010,124.921944444445
"9273","GCAM_SSP3","India","elecByTechTWh","sum","hydro",2015,136.495000000001
"9274","GCAM_SSP3","India","elecByTechTWh","sum","hydro",2020,150.540000000001
"9275","GCAM_SSP3","India","elecByTechTWh","sum","hydro",2025,164.585277777779
"9276","GCAM_SSP3","India","elecByTechTWh","sum","hydro",2030,178.630277777779
"9277","GCAM_SSP3","India","elecByTechTWh","sum","hydro",2035,192.675555555557
"9278","GCAM_SSP3","India","elecByTechTWh","sum","hydro",2040,206.720555555557
"9279","GCAM_SSP3","India","elecByTechTWh","sum","hydro",2045,220.765555555557
"9280","GCAM_SSP3","India","elecByTechTWh","sum","hydro",2050,234.810833333335
"9281","GCAM_SSP3","India","elecByTechTWh","sum","nuclear",1990,6.14099722222227
"9282","GCAM_SSP3","India","elecByTechTWh","sum","nuclear",2005,17.3239972222224
"9283","GCAM_SSP3","India","elecByTechTWh","sum","nuclear",2010,26.2660000000002
"9284","GCAM_SSP3","India","elecByTechTWh","sum","nuclear",2015,37.4139722222225
"9285","GCAM_SSP3","India","elecByTechTWh","sum","nuclear",2020,66.140849444445
"9286","GCAM_SSP3","India","elecByTechTWh","sum","nuclear",2025,92.5521525000007
"9287","GCAM_SSP3","India","elecByTechTWh","sum","nuclear",2030,117.412115000001
"9288","GCAM_SSP3","India","elecByTechTWh","sum","nuclear",2035,138.009332277779
"9289","GCAM_SSP3","India","elecByTechTWh","sum","nuclear",2040,158.951552194446
"9290","GCAM_SSP3","India","elecByTechTWh","sum","nuclear",2045,181.084254861113
"9291","GCAM_SSP3","India","elecByTechTWh","sum","nuclear",2050,201.017884636113
"9292","GCAM_SSP3","India","elecByTechTWh","sum","refined liquids",1990,13.3119972222223
"9293","GCAM_SSP3","India","elecByTechTWh","sum","refined liquids",2005,25.3660000000002
"9294","GCAM_SSP3","India","elecByTechTWh","sum","refined liquids",2010,24.3930000000002
"9295","GCAM_SSP3","India","elecByTechTWh","sum","refined liquids",2015,23.0960000000002
"9296","GCAM_SSP3","India","elecByTechTWh","sum","refined liquids",2020,43.7657886111115
"9297","GCAM_SSP3","India","elecByTechTWh","sum","refined liquids",2025,57.8992697222227
"9298","GCAM_SSP3","India","elecByTechTWh","sum","refined liquids",2030,78.4993394444451
"9299","GCAM_SSP3","India","elecByTechTWh","sum","refined liquids",2035,97.0049050833341
"9300","GCAM_SSP3","India","elecByTechTWh","sum","refined liquids",2040,119.712183361112
"9301","GCAM_SSP3","India","elecByTechTWh","sum","refined liquids",2045,144.989053916668
"9302","GCAM_SSP3","India","elecByTechTWh","sum","refined liquids",2050,163.625713833335
"9303","GCAM_SSP3","India","elecByTechTWh","sum","solar",2005,0.00300000000000002
"9304","GCAM_SSP3","India","elecByTechTWh","sum","solar",2010,0.126000000000001
"9305","GCAM_SSP3","India","elecByTechTWh","sum","solar",2015,10.4200000000001
"9306","GCAM_SSP3","India","elecByTechTWh","sum","solar",2020,21.6932373056446
"9307","GCAM_SSP3","India","elecByTechTWh","sum","solar",2025,36.7932501374058
"9308","GCAM_SSP3","India","elecByTechTWh","sum","solar",2030,56.3377710475421
"9309","GCAM_SSP3","India","elecByTechTWh","sum","solar",2035,77.9441522880701
"9310","GCAM_SSP3","India","elecByTechTWh","sum","solar",2040,103.09202636557
"9311","GCAM_SSP3","India","elecByTechTWh","sum","solar",2045,121.819154055015
"9312","GCAM_SSP3","India","elecByTechTWh","sum","solar",2050,140.016177134093
"9313","GCAM_SSP3","India","elecByTechTWh","sum","wind",1990,0.0320000000000003
"9314","GCAM_SSP3","India","elecByTechTWh","sum","wind",2005,6.21100000000005
"9315","GCAM_SSP3","India","elecByTechTWh","sum","wind",2010,19.6569722222224
"9316","GCAM_SSP3","India","elecByTechTWh","sum","wind",2015,41.6629555555559
"9317","GCAM_SSP3","India","elecByTechTWh","sum","wind",2020,72.7286700000006
"9318","GCAM_SSP3","India","elecByTechTWh","sum","wind",2025,106.521359444445
"9319","GCAM_SSP3","India","elecByTechTWh","sum","wind",2030,146.203487222223
"9320","GCAM_SSP3","India","elecByTechTWh","sum","wind",2035,187.253187222224
"9321","GCAM_SSP3","India","elecByTechTWh","sum","wind",2040,230.461959444446
"9322","GCAM_SSP3","India","elecByTechTWh","sum","wind",2045,240.408851111113
"9323","GCAM_SSP3","India","elecByTechTWh","sum","wind",2050,257.891881111113
"9324","GCAM_SSP3","India","pop","sum","class1",1975,623.103
"9325","GCAM_SSP3","India","pop","sum","class1",1990,873.278
"9326","GCAM_SSP3","India","pop","sum","class1",2005,1147.61
"9327","GCAM_SSP3","India","pop","sum","class1",2010,1234.28
"9328","GCAM_SSP3","India","pop","sum","class1",2015,1310.15
"9329","GCAM_SSP3","India","pop","sum","class1",2020,1406.03
"9330","GCAM_SSP3","India","pop","sum","class1",2025,1501.73
"9331","GCAM_SSP3","India","pop","sum","class1",2030,1596.82
"9332","GCAM_SSP3","India","pop","sum","class1",2035,1688.74
"9333","GCAM_SSP3","India","pop","sum","class1",2040,1780.22
"9334","GCAM_SSP3","India","pop","sum","class1",2045,1872.07
"9335","GCAM_SSP3","India","pop","sum","class1",2050,1962.09
"9336","GCAM_SSP3","India","pop","sum","class1",2055,2045.8
"9337","GCAM_SSP3","India","pop","sum","class1",2060,2122.3
"9338","GCAM_SSP3","India","pop","sum","class1",2065,2192.63
"9339","GCAM_SSP3","India","pop","sum","class1",2070,2258.6
"9340","GCAM_SSP3","India","pop","sum","class1",2075,2321.88
"9341","GCAM_SSP3","India","pop","sum","class1",2080,2382.35
"9342","GCAM_SSP3","India","pop","sum","class1",2085,2439.5
"9343","GCAM_SSP3","India","pop","sum","class1",2090,2494.23
"9344","GCAM_SSP3","India","pop","sum","class1",2095,2546.98
"9345","GCAM_SSP3","India","pop","sum","class1",2100,2597.42
"9346","GCAM_SSP3","India","watWithdrawBySec","sum","agriculture",1975,183.82686841
"9347","GCAM_SSP3","India","watWithdrawBySec","sum","agriculture",1990,311.57199932
"9348","GCAM_SSP3","India","watWithdrawBySec","sum","agriculture",2005,419.95232718
"9349","GCAM_SSP3","India","watWithdrawBySec","sum","agriculture",2010,500.97223259
"9350","GCAM_SSP3","India","watWithdrawBySec","sum","agriculture",2015,546.59933792
"9351","GCAM_SSP3","India","watWithdrawBySec","sum","agriculture",2020,580.1953355
"9352","GCAM_SSP3","India","watWithdrawBySec","sum","agriculture",2025,611.10766577
"9353","GCAM_SSP3","India","watWithdrawBySec","sum","agriculture",2030,645.28984797
"9354","GCAM_SSP3","India","watWithdrawBySec","sum","agriculture",2035,670.8959288
"9355","GCAM_SSP3","India","watWithdrawBySec","sum","agriculture",2040,696.4346941
"9356","GCAM_SSP3","India","watWithdrawBySec","sum","agriculture",2045,720.5062634
"9357","GCAM_SSP3","India","watWithdrawBySec","sum","agriculture",2050,735.5362821
"9358","GCAM_SSP3","India","watWithdrawBySec","sum","desalination",2020,6.891320162e-05
"9359","GCAM_SSP3","India","watWithdrawBySec","sum","desalination",2025,0.000834899359121
"9360","GCAM_SSP3","India","watWithdrawBySec","sum","desalination",2030,0.003301739161221
"9361","GCAM_SSP3","India","watWithdrawBySec","sum","desalination",2035,0.01221549096376
"9362","GCAM_SSP3","India","watWithdrawBySec","sum","desalination",2040,0.07142409747
"9363","GCAM_SSP3","India","watWithdrawBySec","sum","desalination",2045,0.245275929029
"9364","GCAM_SSP3","India","watWithdrawBySec","sum","desalination",2050,0.81507612229
"9365","GCAM_SSP3","India","watWithdrawBySec","sum","electricity",1990,11.9560534
"9366","GCAM_SSP3","India","watWithdrawBySec","sum","electricity",2005,30.3271455
"9367","GCAM_SSP3","India","watWithdrawBySec","sum","electricity",2010,34.7306183
"9368","GCAM_SSP3","India","watWithdrawBySec","sum","electricity",2015,47.1121812
"9369","GCAM_SSP3","India","watWithdrawBySec","sum","electricity",2020,46.7396102
"9370","GCAM_SSP3","India","watWithdrawBySec","sum","electricity",2025,47.8355776
"9371","GCAM_SSP3","India","watWithdrawBySec","sum","electricity",2030,47.7181801
"9372","GCAM_SSP3","India","watWithdrawBySec","sum","electricity",2035,45.8949182
"9373","GCAM_SSP3","India","watWithdrawBySec","sum","electricity",2040,42.7010175
"9374","GCAM_SSP3","India","watWithdrawBySec","sum","electricity",2045,38.7679006
"9375","GCAM_SSP3","India","watWithdrawBySec","sum","electricity",2050,34.2441683
"9376","GCAM_SSP3","India","watWithdrawBySec","sum","industry",1975,3.63905462
"9377","GCAM_SSP3","India","watWithdrawBySec","sum","industry",1990,8.8814591
"9378","GCAM_SSP3","India","watWithdrawBySec","sum","industry",2005,10.4150648
"9379","GCAM_SSP3","India","watWithdrawBySec","sum","industry",2010,14.4499984
"9380","GCAM_SSP3","India","watWithdrawBySec","sum","industry",2015,18.9604788
"9381","GCAM_SSP3","India","watWithdrawBySec","sum","industry",2020,26.3257276
"9382","GCAM_SSP3","India","watWithdrawBySec","sum","industry",2025,33.7316853
"9383","GCAM_SSP3","India","watWithdrawBySec","sum","industry",2030,40.6305572
"9384","GCAM_SSP3","India","watWithdrawBySec","sum","industry",2035,46.8499701
"9385","GCAM_SSP3","India","watWithdrawBySec","sum","industry",2040,52.836664
"9386","GCAM_SSP3","India","watWithdrawBySec","sum","industry",2045,58.494541
"9387","GCAM_SSP3","India","watWithdrawBySec","sum","industry",2050,63.715989
"9388","GCAM_SSP3","India","watWithdrawBySec","sum","livestock",1975,0.1124476126
"9389","GCAM_SSP3","India","watWithdrawBySec","sum","livestock",1990,4.63283232
"9390","GCAM_SSP3","India","watWithdrawBySec","sum","livestock",2005,6.2459447
"9391","GCAM_SSP3","India","watWithdrawBySec","sum","livestock",2010,7.18075986
"9392","GCAM_SSP3","India","watWithdrawBySec","sum","livestock",2015,7.66329048
"9393","GCAM_SSP3","India","watWithdrawBySec","sum","livestock",2020,8.51286401
"9394","GCAM_SSP3","India","watWithdrawBySec","sum","livestock",2025,9.31321938
"9395","GCAM_SSP3","India","watWithdrawBySec","sum","livestock",2030,9.9045216
"9396","GCAM_SSP3","India","watWithdrawBySec","sum","livestock",2035,10.33485265
"9397","GCAM_SSP3","India","watWithdrawBySec","sum","livestock",2040,11.20164733
"9398","GCAM_SSP3","India","watWithdrawBySec","sum","livestock",2045,12.034046
"9399","GCAM_SSP3","India","watWithdrawBySec","sum","livestock",2050,12.8044508
"9400","GCAM_SSP3","India","watWithdrawBySec","sum","mining",1975,0.078694416
"9401","GCAM_SSP3","India","watWithdrawBySec","sum","mining",1990,0.417614329
"9402","GCAM_SSP3","India","watWithdrawBySec","sum","mining",2005,0.86594669
"9403","GCAM_SSP3","India","watWithdrawBySec","sum","mining",2010,1.13069347
"9404","GCAM_SSP3","India","watWithdrawBySec","sum","mining",2015,1.42904636
"9405","GCAM_SSP3","India","watWithdrawBySec","sum","mining",2020,1.61587329
"9406","GCAM_SSP3","India","watWithdrawBySec","sum","mining",2025,1.86808895
"9407","GCAM_SSP3","India","watWithdrawBySec","sum","mining",2030,2.07427854
"9408","GCAM_SSP3","India","watWithdrawBySec","sum","mining",2035,2.23670118
"9409","GCAM_SSP3","India","watWithdrawBySec","sum","mining",2040,2.37316012
"9410","GCAM_SSP3","India","watWithdrawBySec","sum","mining",2045,2.49591049
"9411","GCAM_SSP3","India","watWithdrawBySec","sum","mining",2050,2.61457342
"9412","GCAM_SSP3","India","watWithdrawBySec","sum","municipal",1975,11.3999993
"9413","GCAM_SSP3","India","watWithdrawBySec","sum","municipal",1990,24.9999969
"9414","GCAM_SSP3","India","watWithdrawBySec","sum","municipal",2005,48.8432107
"9415","GCAM_SSP3","India","watWithdrawBySec","sum","municipal",2010,55.999962
"9416","GCAM_SSP3","India","watWithdrawBySec","sum","municipal",2015,59.442345
"9417","GCAM_SSP3","India","watWithdrawBySec","sum","municipal",2020,65.743107
"9418","GCAM_SSP3","India","watWithdrawBySec","sum","municipal",2025,71.489664
"9419","GCAM_SSP3","India","watWithdrawBySec","sum","municipal",2030,76.580416
"9420","GCAM_SSP3","India","watWithdrawBySec","sum","municipal",2035,80.290575
"9421","GCAM_SSP3","India","watWithdrawBySec","sum","municipal",2040,82.795349
"9422","GCAM_SSP3","India","watWithdrawBySec","sum","municipal",2045,84.587693
"9423","GCAM_SSP3","India","watWithdrawBySec","sum","municipal",2050,84.765586
"9424","GCAM_SSP3","Indonesia","elecByTechTWh","sum","biomass",2005,0.0220000000000002
"9425","GCAM_SSP3","Indonesia","elecByTechTWh","sum","biomass",2010,0.0950000000000008
"9426","GCAM_SSP3","Indonesia","elecByTechTWh","sum","biomass",2015,0.481000000000004
"9427","GCAM_SSP3","Indonesia","elecByTechTWh","sum","biomass",2020,1.05953152777779
"9428","GCAM_SSP3","Indonesia","elecByTechTWh","sum","biomass",2025,2.13018463888891
"9429","GCAM_SSP3","Indonesia","elecByTechTWh","sum","biomass",2030,3.60291138888892
"9430","GCAM_SSP3","Indonesia","elecByTechTWh","sum","biomass",2035,5.24404344444449
"9431","GCAM_SSP3","Indonesia","elecByTechTWh","sum","biomass",2040,6.94866063888894
"9432","GCAM_SSP3","Indonesia","elecByTechTWh","sum","biomass",2045,8.67675851388896
"9433","GCAM_SSP3","Indonesia","elecByTechTWh","sum","biomass",2050,10.2821843222223
"9434","GCAM_SSP3","Indonesia","elecByTechTWh","sum","coal",1990,9.76800000000008
"9435","GCAM_SSP3","Indonesia","elecByTechTWh","sum","coal",2005,51.793055555556
"9436","GCAM_SSP3","Indonesia","elecByTechTWh","sum","coal",2010,68.4449166666672
"9437","GCAM_SSP3","Indonesia","elecByTechTWh","sum","coal",2015,130.507833333334
"9438","GCAM_SSP3","Indonesia","elecByTechTWh","sum","coal",2020,215.562069444446
"9439","GCAM_SSP3","Indonesia","elecByTechTWh","sum","coal",2025,288.559750833336
"9440","GCAM_SSP3","Indonesia","elecByTechTWh","sum","coal",2030,357.683787222225
"9441","GCAM_SSP3","Indonesia","elecByTechTWh","sum","coal",2035,415.721240000003
"9442","GCAM_SSP3","Indonesia","elecByTechTWh","sum","coal",2040,469.429243333337
"9443","GCAM_SSP3","Indonesia","elecByTechTWh","sum","coal",2045,517.540742500004
"9444","GCAM_SSP3","Indonesia","elecByTechTWh","sum","coal",2050,553.632543611116
"9445","GCAM_SSP3","Indonesia","elecByTechTWh","sum","gas",1990,0.734000942500006
"9446","GCAM_SSP3","Indonesia","elecByTechTWh","sum","gas",2005,19.0860277777779
"9447","GCAM_SSP3","Indonesia","elecByTechTWh","sum","gas",2010,40.2469697222225
"9448","GCAM_SSP3","Indonesia","elecByTechTWh","sum","gas",2015,58.8940000000005
"9449","GCAM_SSP3","Indonesia","elecByTechTWh","sum","gas",2020,90.0954472222229
"9450","GCAM_SSP3","Indonesia","elecByTechTWh","sum","gas",2025,123.135295555557
"9451","GCAM_SSP3","Indonesia","elecByTechTWh","sum","gas",2030,159.967480277779
"9452","GCAM_SSP3","Indonesia","elecByTechTWh","sum","gas",2035,193.742473611113
"9453","GCAM_SSP3","Indonesia","elecByTechTWh","sum","gas",2040,226.990018888891
"9454","GCAM_SSP3","Indonesia","elecByTechTWh","sum","gas",2045,259.109341111113
"9455","GCAM_SSP3","Indonesia","elecByTechTWh","sum","gas",2050,281.056915833336
"9456","GCAM_SSP3","Indonesia","elecByTechTWh","sum","geothermal",1990,1.12500000000001
"9457","GCAM_SSP3","Indonesia","elecByTechTWh","sum","geothermal",2005,6.60400000000005
"9458","GCAM_SSP3","Indonesia","elecByTechTWh","sum","geothermal",2010,9.35700000000007
"9459","GCAM_SSP3","Indonesia","elecByTechTWh","sum","geothermal",2015,10.0480000000001
"9460","GCAM_SSP3","Indonesia","elecByTechTWh","sum","geothermal",2020,16.4525777777779
"9461","GCAM_SSP3","Indonesia","elecByTechTWh","sum","geothermal",2025,21.8564416666668
"9462","GCAM_SSP3","Indonesia","elecByTechTWh","sum","geothermal",2030,26.8274555555558
"9463","GCAM_SSP3","Indonesia","elecByTechTWh","sum","geothermal",2035,30.8983194444447
"9464","GCAM_SSP3","Indonesia","elecByTechTWh","sum","geothermal",2040,34.4568500000003
"9465","GCAM_SSP3","Indonesia","elecByTechTWh","sum","geothermal",2045,29.6948055555558
"9466","GCAM_SSP3","Indonesia","elecByTechTWh","sum","geothermal",2050,27.7164138888891
"9467","GCAM_SSP3","Indonesia","elecByTechTWh","sum","hydro",1990,5.70800000000005
"9468","GCAM_SSP3","Indonesia","elecByTechTWh","sum","hydro",2005,10.7250000000001
"9469","GCAM_SSP3","Indonesia","elecByTechTWh","sum","hydro",2010,17.4560000000001
"9470","GCAM_SSP3","Indonesia","elecByTechTWh","sum","hydro",2015,13.7410000000001
"9471","GCAM_SSP3","Indonesia","elecByTechTWh","sum","hydro",2020,14.2345277777779
"9472","GCAM_SSP3","Indonesia","elecByTechTWh","sum","hydro",2025,14.7280277777779
"9473","GCAM_SSP3","Indonesia","elecByTechTWh","sum","hydro",2030,15.2215555555557
"9474","GCAM_SSP3","Indonesia","elecByTechTWh","sum","hydro",2035,15.7150833333335
"9475","GCAM_SSP3","Indonesia","elecByTechTWh","sum","hydro",2040,16.2086111111112
"9476","GCAM_SSP3","Indonesia","elecByTechTWh","sum","hydro",2045,16.7021111111112
"9477","GCAM_SSP3","Indonesia","elecByTechTWh","sum","hydro",2050,17.195638888889
"9478","GCAM_SSP3","Indonesia","elecByTechTWh","sum","nuclear",2020,1.47164500000001
"9479","GCAM_SSP3","Indonesia","elecByTechTWh","sum","nuclear",2025,3.98091833333336
"9480","GCAM_SSP3","Indonesia","elecByTechTWh","sum","nuclear",2030,7.5222094444445
"9481","GCAM_SSP3","Indonesia","elecByTechTWh","sum","nuclear",2035,11.5142250000001
"9482","GCAM_SSP3","Indonesia","elecByTechTWh","sum","nuclear",2040,15.815866388889
"9483","GCAM_SSP3","Indonesia","elecByTechTWh","sum","nuclear",2045,20.2015352777779
"9484","GCAM_SSP3","Indonesia","elecByTechTWh","sum","nuclear",2050,24.0010713888891
"9485","GCAM_SSP3","Indonesia","elecByTechTWh","sum","refined liquids",1990,15.3320000000001
"9486","GCAM_SSP3","Indonesia","elecByTechTWh","sum","refined liquids",2005,39.2990000000003
"9487","GCAM_SSP3","Indonesia","elecByTechTWh","sum","refined liquids",2010,34.1500000000003
"9488","GCAM_SSP3","Indonesia","elecByTechTWh","sum","refined liquids",2015,20.3030000000002
"9489","GCAM_SSP3","Indonesia","elecByTechTWh","sum","refined liquids",2020,22.1760755555557
"9490","GCAM_SSP3","Indonesia","elecByTechTWh","sum","refined liquids",2025,27.9804529166669
"9491","GCAM_SSP3","Indonesia","elecByTechTWh","sum","refined liquids",2030,34.6086083333336
"9492","GCAM_SSP3","Indonesia","elecByTechTWh","sum","refined liquids",2035,39.5287211944448
"9493","GCAM_SSP3","Indonesia","elecByTechTWh","sum","refined liquids",2040,45.1632583888892
"9494","GCAM_SSP3","Indonesia","elecByTechTWh","sum","refined liquids",2045,49.8723689444448
"9495","GCAM_SSP3","Indonesia","elecByTechTWh","sum","refined liquids",2050,52.8524805833338
"9496","GCAM_SSP3","Indonesia","elecByTechTWh","sum","solar",2010,0.00100000000000001
"9497","GCAM_SSP3","Indonesia","elecByTechTWh","sum","solar",2015,0.00500000000000004
"9498","GCAM_SSP3","Indonesia","elecByTechTWh","sum","solar",2020,0.649725578038061
"9499","GCAM_SSP3","Indonesia","elecByTechTWh","sum","solar",2025,1.84361703756279
"9500","GCAM_SSP3","Indonesia","elecByTechTWh","sum","solar",2030,3.63438890393225
"9501","GCAM_SSP3","Indonesia","elecByTechTWh","sum","solar",2035,5.79149928359616
"9502","GCAM_SSP3","Indonesia","elecByTechTWh","sum","solar",2040,8.41899890345729
"9503","GCAM_SSP3","Indonesia","elecByTechTWh","sum","solar",2045,11.3700161028184
