"subRegion","x","param","value","units","aggregate","scenario","class"
"Venezuela",1,"cases",4.703,"Cases Per Million","sum","COVID","all"
"Venezuela",2,"cases",6.899,"Cases Per Million","sum","COVID","all"
"Venezuela",3,"cases",41.005,"Cases Per Million","sum","COVID","all"
"Venezuela",4,"cases",150.566,"Cases Per Million","sum","COVID","all"
"Venezuela",5,"cases",443.899,"Cases Per Million","sum","COVID","all"
"Venezuela",6,"cases",980.808,"Cases Per Million","sum","COVID","all"
"Venezuela",7,"cases",989.169,"Cases Per Million","sum","COVID","all"
"Venezuela",8,"cases",588.438,"Cases Per Million","sum","COVID","all"
"Venezuela",9,"cases",361.645,"Cases Per Million","sum","COVID","all"
"Venezuela",10,"cases",388.923,"Cases Per Million","sum","COVID","all"
"Venezuela",11,"cases",465.741,"Cases Per Million","sum","COVID","all"
"Venezuela",12,"cases",424.632,"Cases Per Million","sum","COVID","all"
"Venezuela",13,"cases",744.855,"Cases Per Million","sum","COVID","all"
"Venezuela",14,"cases",1295.452,"Cases Per Million","sum","COVID","all"
"Venezuela",15,"cases",1270.932,"Cases Per Million","sum","COVID","all"
"Venezuela",16,"cases",1342.873,"Cases Per Million","sum","COVID","all"
"Venezuela",17,"cases",1151.506,"Cases Per Million","sum","COVID","all"
"Venezuela",18,"cases",995.542,"Cases Per Million","sum","COVID","all"
"Venezuela",19,"cases",1206.238,"Cases Per Million","sum","COVID","all"
"Venezuela",20,"cases",1330.19,"Cases Per Million","sum","COVID","all"
"Venezuela",21,"cases",841.142,"Cases Per Million","sum","COVID","all"
"Venezuela",22,"cases",257.343,"Cases Per Million","sum","COVID","all"
"Vietnam",1,"cases",0.02,"Cases Per Million","sum","COVID","all"
"Vietnam",2,"cases",0.142,"Cases Per Million","sum","COVID","all"
"Vietnam",3,"cases",1.997,"Cases Per Million","sum","COVID","all"
"Vietnam",4,"cases",0.591,"Cases Per Million","sum","COVID","all"
"Vietnam",5,"cases",0.589,"Cases Per Million","sum","COVID","all"
"Vietnam",6,"cases",0.273,"Cases Per Million","sum","COVID","all"
"Vietnam",7,"cases",2.066,"Cases Per Million","sum","COVID","all"
"Vietnam",8,"cases",4.948,"Cases Per Million","sum","COVID","all"
"Vietnam",9,"cases",0.51,"Cases Per Million","sum","COVID","all"
"Vietnam",10,"cases",0.874,"Cases Per Million","sum","COVID","all"
"Vietnam",11,"cases",1.7,"Cases Per Million","sum","COVID","all"
"Vietnam",12,"cases",1.202,"Cases Per Million","sum","COVID","all"
"Vietnam",13,"cases",3.583,"Cases Per Million","sum","COVID","all"
"Vietnam",14,"cases",6.429,"Cases Per Million","sum","COVID","all"
"Vietnam",15,"cases",1.58,"Cases Per Million","sum","COVID","all"
"Vietnam",16,"cases",3.313,"Cases Per Million","sum","COVID","all"
"Vietnam",17,"cases",45.88,"Cases Per Million","sum","COVID","all"
"Vietnam",18,"cases",97.994,"Cases Per Million","sum","COVID","all"
"Vietnam",19,"cases",1354.89,"Cases Per Million","sum","COVID","all"
"Vietnam",20,"cases",3178.564,"Cases Per Million","sum","COVID","all"
"Vietnam",21,"cases",3347.893,"Cases Per Million","sum","COVID","all"
"Vietnam",22,"cases",1327.989,"Cases Per Million","sum","COVID","all"
"Vietnam",23,"cases",3228.72,"Cases Per Million","sum","COVID","all"
"Vietnam",24,"cases",1938.965,"Cases Per Million","sum","COVID","all"
"Yemen",1,"cases",0.197,"Cases Per Million","sum","COVID","all"
"Yemen",2,"cases",10.398,"Cases Per Million","sum","COVID","all"
"Yemen",3,"cases",27.387,"Cases Per Million","sum","COVID","all"
"Yemen",4,"cases",18.696,"Cases Per Million","sum","COVID","all"
"Yemen",5,"cases",7.544,"Cases Per Million","sum","COVID","all"
"Yemen",6,"cases",2.493,"Cases Per Million","sum","COVID","all"
"Yemen",7,"cases",0.954,"Cases Per Million","sum","COVID","all"
"Yemen",8,"cases",0.459,"Cases Per Million","sum","COVID","all"
"Yemen",9,"cases",0.725,"Cases Per Million","sum","COVID","all"
"Yemen",10,"cases",0.725,"Cases Per Million","sum","COVID","all"
"Yemen",11,"cases",5.379,"Cases Per Million","sum","COVID","all"
"Yemen",12,"cases",67.958,"Cases Per Million","sum","COVID","all"
"Yemen",13,"cases",64.283,"Cases Per Million","sum","COVID","all"
"Yemen",14,"cases",13.94,"Cases Per Million","sum","COVID","all"
"Yemen",15,"cases",5.84,"Cases Per Million","sum","COVID","all"
"Yemen",16,"cases",4.624,"Cases Per Million","sum","COVID","all"
"Yemen",17,"cases",26.502,"Cases Per Million","sum","COVID","all"
"Yemen",18,"cases",39.288,"Cases Per Million","sum","COVID","all"
"Yemen",19,"cases",23.747,"Cases Per Million","sum","COVID","all"
"Yemen",20,"cases",6.987,"Cases Per Million","sum","COVID","all"
"Yemen",21,"cases",2.23,"Cases Per Million","sum","COVID","all"
"Zambia",1,"cases",1.85,"Cases Per Million","sum","COVID","all"
"Zambia",2,"cases",3.753,"Cases Per Million","sum","COVID","all"
"Zambia",3,"cases",50.262,"Cases Per Million","sum","COVID","all"
"Zambia",4,"cases",28.381,"Cases Per Million","sum","COVID","all"
"Zambia",5,"cases",230.913,"Cases Per Million","sum","COVID","all"
"Zambia",6,"cases",324.197,"Cases Per Million","sum","COVID","all"
"Zambia",7,"cases",140.693,"Cases Per Million","sum","COVID","all"
"Zambia",8,"cases",88.425,"Cases Per Million","sum","COVID","all"
"Zambia",9,"cases",64.218,"Cases Per Million","sum","COVID","all"
"Zambia",10,"cases",162.678,"Cases Per Million","sum","COVID","all"
"Zambia",11,"cases",1770.133,"Cases Per Million","sum","COVID","all"
"Zambia",12,"cases",1285.21,"Cases Per Million","sum","COVID","all"
"Zambia",13,"cases",522.388,"Cases Per Million","sum","COVID","all"
"Zambia",14,"cases",167.437,"Cases Per Million","sum","COVID","all"
"Zambia",15,"cases",194.339,"Cases Per Million","sum","COVID","all"
"Zambia",16,"cases",3154.491,"Cases Per Million","sum","COVID","all"
"Zambia",17,"cases",2159.969,"Cases Per Million","sum","COVID","all"
"Zambia",18,"cases",555.532,"Cases Per Million","sum","COVID","all"
"Zambia",19,"cases",143.706,"Cases Per Million","sum","COVID","all"
"Zambia",20,"cases",36.364,"Cases Per Million","sum","COVID","all"
"Zambia",21,"cases",22.991,"Cases Per Million","sum","COVID","all"
"Zambia",22,"cases",56.287,"Cases Per Million","sum","COVID","all"
"Zimbabwe",1,"cases",0.531,"Cases Per Million","sum","COVID","all"
"Zimbabwe",2,"cases",2.12,"Cases Per Million","sum","COVID","all"
"Zimbabwe",3,"cases",9.143,"Cases Per Million","sum","COVID","all"
"Zimbabwe",4,"cases",27.365,"Cases Per Million","sum","COVID","all"
"Zimbabwe",5,"cases",170.818,"Cases Per Million","sum","COVID","all"
"Zimbabwe",6,"cases",220.511,"Cases Per Million","sum","COVID","all"
"Zimbabwe",7,"cases",88.854,"Cases Per Million","sum","COVID","all"
"Zimbabwe",8,"cases",35.05,"Cases Per Million","sum","COVID","all"
"Zimbabwe",9,"cases",104.888,"Cases Per Million","sum","COVID","all"
"Zimbabwe",10,"cases",259.539,"Cases Per Million","sum","COVID","all"
"Zimbabwe",11,"cases",1293.453,"Cases Per Million","sum","COVID","all"
"Zimbabwe",12,"cases",178.968,"Cases Per Million","sum","COVID","all"
"Zimbabwe",13,"cases",52.542,"Cases Per Million","sum","COVID","all"
"Zimbabwe",14,"cases",91.108,"Cases Per Million","sum","COVID","all"
"Zimbabwe",15,"cases",46.648,"Cases Per Million","sum","COVID","all"
"Zimbabwe",16,"cases",722.43,"Cases Per Million","sum","COVID","all"
"Zimbabwe",17,"cases",3909.048,"Cases Per Million","sum","COVID","all"
"Zimbabwe",18,"cases",1054.389,"Cases Per Million","sum","COVID","all"
"Zimbabwe",19,"cases",400.67,"Cases Per Million","sum","COVID","all"
"Zimbabwe",20,"cases",142.922,"Cases Per Million","sum","COVID","all"
"Zimbabwe",21,"cases",109.196,"Cases Per Million","sum","COVID","all"
"Zimbabwe",22,"cases",2154.43,"Cases Per Million","sum","COVID","all"
NA,1,"cases",7.23,"Cases Per Million","sum","COVID","all"
NA,2,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,3,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,4,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,5,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,6,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,7,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,8,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,9,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,10,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,11,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,12,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,13,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,14,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,15,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,16,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,17,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,18,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,19,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,20,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,21,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,22,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,23,"cases",NA,"Cases Per Million","sum","COVID","all"
NA,24,"cases",NA,"Cases Per Million","sum","COVID","all"
"Afghanistan",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Afghanistan",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Afghanistan",3,"deaths",1.402,"Cases Per Million","sum","COVID","all"
"Afghanistan",4,"deaths",4.869,"Cases Per Million","sum","COVID","all"
"Afghanistan",5,"deaths",12.176,"Cases Per Million","sum","COVID","all"
"Afghanistan",6,"deaths",13.454,"Cases Per Million","sum","COVID","all"
"Afghanistan",7,"deaths",3.289,"Cases Per Million","sum","COVID","all"
"Afghanistan",8,"deaths",1.403,"Cases Per Million","sum","COVID","all"
"Afghanistan",9,"deaths",1.778,"Cases Per Million","sum","COVID","all"
"Afghanistan",10,"deaths",5.771,"Cases Per Million","sum","COVID","all"
"Afghanistan",11,"deaths",10.696,"Cases Per Million","sum","COVID","all"
"Afghanistan",12,"deaths",5.296,"Cases Per Million","sum","COVID","all"
"Afghanistan",13,"deaths",1.076,"Cases Per Million","sum","COVID","all"
"Afghanistan",14,"deaths",1.026,"Cases Per Million","sum","COVID","all"
"Afghanistan",15,"deaths",3.539,"Cases Per Million","sum","COVID","all"
"Afghanistan",16,"deaths",8.008,"Cases Per Million","sum","COVID","all"
"Afghanistan",17,"deaths",48.378,"Cases Per Million","sum","COVID","all"
"Afghanistan",18,"deaths",46.114,"Cases Per Million","sum","COVID","all"
"Afghanistan",19,"deaths",10.294,"Cases Per Million","sum","COVID","all"
"Afghanistan",20,"deaths",2.157,"Cases Per Million","sum","COVID","all"
"Afghanistan",21,"deaths",1.905,"Cases Per Million","sum","COVID","all"
"Afghanistan",22,"deaths",0.7,"Cases Per Million","sum","COVID","all"
"Afghanistan",23,"deaths",0.5,"Cases Per Million","sum","COVID","all"
"Albania",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Albania",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Albania",3,"deaths",5.568,"Cases Per Million","sum","COVID","all"
"Albania",4,"deaths",0.696,"Cases Per Million","sum","COVID","all"
"Albania",5,"deaths",10.092,"Cases Per Million","sum","COVID","all"
"Albania",6,"deaths",33.06,"Cases Per Million","sum","COVID","all"
"Albania",7,"deaths",44.196,"Cases Per Million","sum","COVID","all"
"Albania",8,"deaths",35.844,"Cases Per Million","sum","COVID","all"
"Albania",9,"deaths",42.458,"Cases Per Million","sum","COVID","all"
"Albania",10,"deaths",104.773,"Cases Per Million","sum","COVID","all"
"Albania",11,"deaths",129.136,"Cases Per Million","sum","COVID","all"
"Albania",12,"deaths",69.267,"Cases Per Million","sum","COVID","all"
"Albania",13,"deaths",144.797,"Cases Per Million","sum","COVID","all"
"Albania",14,"deaths",152.806,"Cases Per Million","sum","COVID","all"
"Albania",15,"deaths",55.339,"Cases Per Million","sum","COVID","all"
"Albania",16,"deaths",19.836,"Cases Per Million","sum","COVID","all"
"Albania",17,"deaths",1.74,"Cases Per Million","sum","COVID","all"
"Albania",18,"deaths",0.348,"Cases Per Million","sum","COVID","all"
"Albania",19,"deaths",14.268,"Cases Per Million","sum","COVID","all"
"Albania",20,"deaths",69.611,"Cases Per Million","sum","COVID","all"
"Albania",21,"deaths",78.668,"Cases Per Million","sum","COVID","all"
"Albania",22,"deaths",59.868,"Cases Per Million","sum","COVID","all"
"Albania",23,"deaths",15.313,"Cases Per Million","sum","COVID","all"
"Algeria",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Algeria",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Algeria",3,"deaths",9.098,"Cases Per Million","sum","COVID","all"
"Algeria",4,"deaths",4.546,"Cases Per Million","sum","COVID","all"
"Algeria",5,"deaths",5.805,"Cases Per Million","sum","COVID","all"
"Algeria",6,"deaths",6.679,"Cases Per Million","sum","COVID","all"
"Algeria",7,"deaths",6.725,"Cases Per Million","sum","COVID","all"
"Algeria",8,"deaths",5.063,"Cases Per Million","sum","COVID","all"
"Algeria",9,"deaths",5.108,"Cases Per Million","sum","COVID","all"
"Algeria",10,"deaths",10.466,"Cases Per Million","sum","COVID","all"
"Algeria",11,"deaths",7.286,"Cases Per Million","sum","COVID","all"
"Algeria",12,"deaths",3.024,"Cases Per Million","sum","COVID","all"
"Algeria",13,"deaths",2.064,"Cases Per Million","sum","COVID","all"
"Algeria",14,"deaths",2.466,"Cases Per Million","sum","COVID","all"
"Algeria",15,"deaths",3.587,"Cases Per Million","sum","COVID","all"
"Algeria",16,"deaths",4.906,"Cases Per Million","sum","COVID","all"
"Algeria",17,"deaths",5.467,"Cases Per Million","sum","COVID","all"
"Algeria",18,"deaths",12.057,"Cases Per Million","sum","COVID","all"
"Algeria",19,"deaths",22.75,"Cases Per Million","sum","COVID","all"
"Algeria",20,"deaths",12.171,"Cases Per Million","sum","COVID","all"
"Algeria",21,"deaths",2.42,"Cases Per Million","sum","COVID","all"
"Algeria",22,"deaths",3.382,"Cases Per Million","sum","COVID","all"
"Algeria",23,"deaths",1.791,"Cases Per Million","sum","COVID","all"
"Andorra",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Andorra",2,"deaths",387.832,"Cases Per Million","sum","COVID","all"
"Andorra",3,"deaths",116.351,"Cases Per Million","sum","COVID","all"
"Andorra",4,"deaths",12.928,"Cases Per Million","sum","COVID","all"
"Andorra",5,"deaths",0,"Cases Per Million","sum","COVID","all"
"Andorra",6,"deaths",12.928,"Cases Per Million","sum","COVID","all"
"Andorra",7,"deaths",0,"Cases Per Million","sum","COVID","all"
"Andorra",8,"deaths",284.408,"Cases Per Million","sum","COVID","all"
"Andorra",9,"deaths",12.928,"Cases Per Million","sum","COVID","all"
"Andorra",10,"deaths",103.424,"Cases Per Million","sum","COVID","all"
"Andorra",11,"deaths",219.773,"Cases Per Million","sum","COVID","all"
"Andorra",12,"deaths",116.351,"Cases Per Million","sum","COVID","all"
"Andorra",13,"deaths",64.639,"Cases Per Million","sum","COVID","all"
"Andorra",14,"deaths",129.278,"Cases Per Million","sum","COVID","all"
"Andorra",15,"deaths",25.855,"Cases Per Million","sum","COVID","all"
"Andorra",16,"deaths",0,"Cases Per Million","sum","COVID","all"
"Andorra",17,"deaths",12.928,"Cases Per Million","sum","COVID","all"
"Andorra",18,"deaths",25.856,"Cases Per Million","sum","COVID","all"
"Andorra",19,"deaths",0,"Cases Per Million","sum","COVID","all"
"Andorra",20,"deaths",0,"Cases Per Million","sum","COVID","all"
"Andorra",21,"deaths",12.928,"Cases Per Million","sum","COVID","all"
"Andorra",22,"deaths",25.856,"Cases Per Million","sum","COVID","all"
"Angola",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Angola",2,"deaths",0,"Cases Per Million","sum","COVID","all"
"Angola",3,"deaths",0.058,"Cases Per Million","sum","COVID","all"
"Angola",4,"deaths",0.262,"Cases Per Million","sum","COVID","all"
"Angola",5,"deaths",1.143,"Cases Per Million","sum","COVID","all"
"Angola",6,"deaths",1.645,"Cases Per Million","sum","COVID","all"
"Angola",7,"deaths",2.205,"Cases Per Million","sum","COVID","all"
"Angola",8,"deaths",2.974,"Cases Per Million","sum","COVID","all"
"Angola",9,"deaths",1.88,"Cases Per Million","sum","COVID","all"
"Angola",10,"deaths",1.673,"Cases Per Million","sum","COVID","all"
"Angola",11,"deaths",1.794,"Cases Per Million","sum","COVID","all"
"Angola",12,"deaths",1.232,"Cases Per Million","sum","COVID","all"
"Angola",13,"deaths",0.849,"Cases Per Million","sum","COVID","all"
"Angola",14,"deaths",1.735,"Cases Per Million","sum","COVID","all"
"Angola",15,"deaths",5.009,"Cases Per Million","sum","COVID","all"
"Angola",16,"deaths",3.947,"Cases Per Million","sum","COVID","all"
"Angola",17,"deaths",3.265,"Cases Per Million","sum","COVID","all"
"Angola",18,"deaths",6.071,"Cases Per Million","sum","COVID","all"
"Angola",19,"deaths",9.432,"Cases Per Million","sum","COVID","all"
"Angola",20,"deaths",5.096,"Cases Per Million","sum","COVID","all"
"Angola",21,"deaths",0.673,"Cases Per Million","sum","COVID","all"
"Angola",22,"deaths",0.117,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",3,"deaths",0,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",4,"deaths",0,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",5,"deaths",0,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",6,"deaths",0,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",7,"deaths",0,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",8,"deaths",0,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",9,"deaths",10.129,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",10,"deaths",10.129,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",11,"deaths",20.258,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",12,"deaths",70.903,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",13,"deaths",141.805,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",14,"deaths",40.516,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",15,"deaths",101.289,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",16,"deaths",0,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",17,"deaths",10.129,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",18,"deaths",10.129,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",19,"deaths",354.511,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",20,"deaths",232.967,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",21,"deaths",151.934,"Cases Per Million","sum","COVID","all"
"Antigua and Barb.",22,"deaths",0,"Cases Per Million","sum","COVID","all"
"Argentina",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
